customer_id,first_name,last_name,email,phone,age,home_store,acquired_at,loyalty_enrolled,opt_in_email,opt_in_sms,opt_in_push,annual_spend,lifetime_spend,visits_90d,last_visit,avg_basket,tier,churn_risk,rising_star,decliner,near_platinum,vip_likely,favorite_category,category_diversity
GST-00605,Lennon,Rhodes,lennon.rhodes4@yahoo.com,(738) 554-5392,39,Holden Beach Pavilion,2026-03-17,true,false,false,false,0,1808.76,0,2024-12-03,602.92,Silver,0.95,false,false,false,false,Events,2
GST-00606,River,Wright,river.wright5@proton.me,(364) 403-8177,61,Bald Head Island Club,2025-03-17,true,true,true,false,450.33,1732.59,0,2025-12-01,433.15,Silver,0.8,false,false,false,false,Spa,4
GST-00607,Jordan,Hayes,jordan.hayes6@proton.me,(840) 336-3632,28,Carolina Beach Tavern,2024-06-17,true,false,false,true,558.17,1622.18,1,2026-02-25,115.87,Silver,0.968,false,true,false,false,Dining,3
GST-00608,Blake,Patel,blake.patel7@gmail.com,(898) 977-9140,53,Kure Beach Grill,2025-12-17,true,false,false,false,1045.27,1470.28,2,2026-03-03,147.03,Gold,0.698,false,false,false,false,Bar,3
GST-00609,Casey,Knox,casey.knox8@icloud.com,(983) 824-4846,42,Carolina Beach Tavern,2026-05-17,true,true,true,true,1105.96,1991.45,0,2026-02-04,132.76,Gold,0.99,false,false,false,false,Dining,3
GST-00610,Casey,Walsh,casey.walsh9@gmail.com,(625) 805-1232,48,Brunswick Harbor Hotel,2023-11-17,true,false,false,false,1684.27,3028.67,1,2026-03-19,378.58,Gold,0.642,false,false,false,false,Lodging,5
GST-00611,Justice,Rhodes,justice.rhodes10@yahoo.com,(312) 657-2602,40,Brunswick Harbor Hotel,2023-11-17,true,true,true,true,1166.5,2418.32,0,2025-12-15,268.7,Gold,0.88,false,false,false,false,Lodging,7
GST-00612,Taylor,Reed,taylor.reed11@proton.me,(319) 547-9962,57,Holden Beach Pavilion,2025-10-17,true,false,false,true,0,0,0,,0,Silver,0.5,false,false,false,false,,0
GST-00613,Cameron,Daniels,cameron.daniels12@gmail.com,(532) 677-1959,57,Brunswick Harbor Hotel,2024-10-17,true,true,false,false,6434.27,11581.79,2,2026-03-22,463.27,Platinum,0.56,false,false,false,false,Lodging,8
GST-00614,Taylor,Hunter,taylor.hunter13@gmail.com,(872) 308-1648,72,Cape Fear Inn,2025-01-17,true,false,false,false,270.27,439.61,0,2025-07-02,219.81,Silver,0.86,true,false,false,false,Spa,3
GST-00615,Jordan,Daniels,jordan.daniels14@icloud.com,(923) 609-7752,21,Oak Island Pier House,2025-10-17,true,false,true,false,2639.6,4294.3,0,2025-12-07,477.14,Gold,0.86,false,false,false,false,Lodging,5
GST-00616,Harper,Rivera,harper.rivera15@gmail.com,(671) 545-9086,26,Carolina Beach Tavern,2024-09-17,true,false,false,false,4772.73,13815.58,1,2026-02-19,191.88,Platinum,0.99,false,false,false,false,Dining,4
GST-00617,Morgan,Walsh,morgan.walsh16@outlook.com,(759) 280-5651,29,Wrightsville Beach Resort,2025-09-17,true,true,true,false,7422.55,10958.33,4,2026-04-22,421.47,Platinum,0.261,false,false,false,false,Lodging,7
GST-00618,Taylor,Whitaker,taylor.whitaker17@proton.me,(470) 584-6322,37,Oak Island Pier House,2026-02-17,true,true,true,false,2621.32,4954.09,0,2026-01-25,381.08,Gold,0.86,false,false,false,false,Lodging,6
GST-00619,Lennon,Sutton,lennon.sutton18@proton.me,(417) 599-8010,38,Cape Fear Inn,2026-03-17,true,true,true,false,673.77,951.61,1,2026-03-22,317.2,Silver,0.612,true,false,false,false,Lodging,3
GST-00620,Sloan,Wright,sloan.wright19@yahoo.com,(657) 268-6326,50,Cape Fear Inn,2024-09-17,true,true,true,true,518.32,587.66,0,2025-06-09,293.83,Silver,0.86,false,false,false,false,Lodging,3
GST-00621,Briar,Foster,briar.foster20@yahoo.com,(712) 686-1651,52,Oak Island Pier House,2024-08-17,true,true,true,false,819.19,3117.12,0,2025-12-03,519.52,Silver,0.86,false,false,false,false,Lodging,5
GST-00622,Cameron,Patel,cameron.patel21@outlook.com,(959) 928-5696,49,Wrightsville Beach Resort,2024-10-17,true,false,true,false,2435.08,3531.62,3,2026-04-24,392.4,Gold,0.316,false,false,false,false,Lodging,6
GST-00623,Wren,Mitchell,wren.mitchell22@gmail.com,(723) 515-8286,47,Wrightsville Beach Resort,2024-01-17,true,true,true,false,700.26,2241.01,0,2025-12-02,448.2,Silver,0.88,false,false,false,false,Lodging,4
GST-00624,Skyler,Carter,skyler.carter23@proton.me,(481) 366-4660,25,Oak Island Pier House,2026-03-17,true,false,false,false,76.42,1876.24,0,2026-02-01,469.06,Silver,0.86,false,false,false,false,Lodging,2
GST-00625,Sage,Cole,sage.cole24@icloud.com,(586) 803-1228,30,Carolina Beach Tavern,2024-07-17,true,true,false,false,1064.56,2134.75,1,2026-04-28,164.21,Gold,0.543,false,true,false,false,Bar,3
GST-00626,Indigo,Sutton,indigo.sutton25@proton.me,(508) 303-4702,26,Bald Head Island Club,2025-05-17,true,true,true,false,6933.85,15975.92,3,2026-04-27,420.42,Platinum,0.273,false,false,false,true,Lodging,8
GST-00627,Briar,Whitaker,briar.whitaker26@yahoo.com,(421) 304-1384,35,Kure Beach Grill,2023-12-17,true,false,true,false,9334.17,16454.34,5,2026-04-20,173.2,Platinum,0.215,false,false,false,false,Dining,5
GST-00628,Wren,Wright,wren.wright27@outlook.com,(395) 906-7471,40,Carolina Beach Tavern,2024-09-17,true,false,true,true,358.2,1926.46,0,2025-08-15,240.81,Silver,0.99,false,true,false,false,Dining,3
GST-00629,Harper,Hunter,harper.hunter28@proton.me,(300) 883-9271,67,Wrightsville Beach Resort,2025-03-17,true,false,true,false,4235.47,11843.91,0,2026-01-26,473.76,Platinum,0.88,false,true,false,false,Lodging,8
GST-00630,Wren,Foster,wren.foster29@gmail.com,(515) 746-7418,54,Oak Island Pier House,2025-05-17,true,false,false,true,181.09,1644.15,1,2026-04-24,328.83,Silver,0.438,false,false,false,false,Lodging,5
GST-00631,Taylor,Kim,taylor.kim30@proton.me,(411) 761-7617,50,Oak Island Pier House,2024-01-17,true,true,false,false,4495.2,9037.17,0,2026-02-02,392.92,Platinum,0.86,false,false,false,false,Lodging,8
GST-00632,Eden,Knox,eden.knox31@outlook.com,(623) 394-6960,27,Kure Beach Grill,2024-05-17,true,true,true,false,1500,2583.38,2,2026-04-26,151.96,Gold,0.388,false,false,false,false,Dining,3
GST-00633,Wren,Bishop,wren.bishop32@proton.me,(605) 458-1081,56,Southport Waterfront Lodge,2024-07-17,false,false,true,true,451.43,1240.98,0,2025-07-16,310.25,Silver,0.84,false,false,false,false,Spa,2
GST-00634,Cameron,Lee,cameron.lee33@gmail.com,(428) 760-8636,57,Bald Head Island Club,2024-05-17,false,true,true,false,596.07,1799.39,0,2026-01-13,359.88,Silver,0.8,false,false,false,false,Dining,6
GST-00635,Harper,Walsh,harper.walsh34@gmail.com,(747) 962-3460,44,Cape Fear Inn,2024-01-17,true,true,true,false,284.58,3015.43,0,2025-12-01,376.93,Silver,0.86,false,false,false,false,Lodging,7
GST-00636,Phoenix,Rivera,phoenix.rivera35@icloud.com,(942) 443-9038,67,Kure Beach Grill,2026-04-17,true,true,true,false,527.31,1930.58,1,2026-03-03,148.51,Silver,0.761,false,false,false,false,Dining,3
GST-00637,Wren,Collins,wren.collins36@proton.me,(907) 492-9706,44,Kure Beach Grill,2026-02-17,false,true,false,false,389.22,1140.63,0,2025-12-27,126.74,Silver,0.92,false,false,false,false,Dining,3
GST-00638,Wren,Hawthorne,wren.hawthorne37@gmail.com,(522) 493-1157,39,Cape Fear Inn,2025-09-17,true,false,true,true,2637.99,4040.18,0,2025-12-16,448.91,Gold,0.86,false,false,false,false,Lodging,6
GST-00639,Sage,Walsh,sage.walsh38@proton.me,(233) 534-1658,34,Wrightsville Beach Resort,2025-10-17,true,true,true,true,442.67,1323.3,0,2026-01-19,441.1,Silver,0.88,false,false,false,false,Lodging,4
GST-00640,Lennon,Young,lennon.young39@proton.me,(525) 635-9852,57,Cape Fear Inn,2025-10-17,true,true,false,true,1046.03,1700.6,2,2026-04-04,242.94,Gold,0.479,false,false,false,false,Lodging,7
GST-00641,Morgan,Whitaker,morgan.whitaker40@yahoo.com,(325) 520-3730,33,Brunswick Harbor Hotel,2026-02-17,true,true,true,true,1531.81,3228.74,1,2026-03-12,403.59,Gold,0.68,false,false,false,false,Lodging,4
GST-00642,Taylor,Park,taylor.park41@icloud.com,(380) 800-3888,70,Cape Fear Inn,2025-02-17,false,false,false,false,4336.01,7550.71,6,2026-04-17,377.54,Platinum,0.152,false,false,false,false,Lodging,7
GST-00643,Morgan,Bishop,morgan.bishop42@outlook.com,(270) 243-2328,50,Bald Head Island Club,2025-12-17,true,true,false,false,4096.48,9481.69,0,2026-02-12,326.95,Platinum,0.8,false,false,false,true,Lodging,8
GST-00644,Morgan,Rhodes,morgan.rhodes43@icloud.com,(712) 279-5048,38,Oak Island Pier House,2025-02-17,true,true,true,true,1949.89,4092.22,3,2026-04-05,409.22,Gold,0.409,false,false,false,false,Lodging,6
GST-00645,Morgan,Sutton,morgan.sutton44@outlook.com,(517) 819-2659,66,Cape Fear Inn,2025-04-17,true,false,false,false,1657.6,2444.69,0,2026-01-15,407.45,Gold,0.86,false,false,false,false,Lodging,3
GST-00646,Wren,Cole,wren.cole45@gmail.com,(338) 966-2569,38,Bald Head Island Club,2025-09-17,true,false,true,false,1986.7,1986.7,0,2025-10-02,331.12,Gold,0.8,false,false,false,true,Lodging,6
GST-00647,River,Reed,river.reed46@gmail.com,(305) 652-3669,52,Oak Island Pier House,2025-04-17,false,false,true,true,663.99,2275.64,1,2026-03-10,284.45,Silver,0.675,false,false,false,false,Dining,6
GST-00648,Cameron,Collins,cameron.collins47@gmail.com,(621) 361-2719,51,Wrightsville Beach Resort,2025-08-17,true,true,false,false,1657.53,2730.68,1,2026-04-25,341.33,Gold,0.443,false,false,false,false,Lodging,4
GST-00649,Lennon,Reed,lennon.reed48@gmail.com,(868) 657-8404,38,Kure Beach Grill,2025-09-17,true,true,false,false,819.7,1438.9,1,2026-04-25,143.89,Silver,0.463,false,false,false,false,Dining,2
GST-00650,Skyler,Cole,skyler.cole49@icloud.com,(806) 218-3691,35,Holden Beach Pavilion,2024-05-17,false,true,false,false,6656.27,15035.79,1,2026-03-18,626.49,Platinum,0.699,false,false,false,false,Events,7
GST-00651,Lennon,Simmons,lennon.simmons50@yahoo.com,(415) 495-1740,48,Cape Fear Inn,2024-07-17,false,true,true,false,2371.13,4754.67,0,2026-01-02,365.74,Gold,0.86,false,false,false,false,Lodging,8
GST-00652,Drew,Bell,drew.bell51@proton.me,(948) 620-6006,63,Wrightsville Beach Resort,2026-04-17,true,true,false,false,76.41,1723.23,0,2025-10-29,246.18,Silver,0.88,false,true,false,false,Lodging,3
GST-00653,Sage,Collins,sage.collins52@outlook.com,(907) 509-6207,42,Brunswick Harbor Hotel,2026-05-17,true,false,false,false,4414.05,7349.02,1,2026-02-20,432.3,Platinum,0.787,false,false,false,false,Lodging,6
GST-00654,Jordan,Hunter,jordan.hunter53@proton.me,(641) 341-5972,34,Southport Waterfront Lodge,2025-09-17,true,false,true,false,979.87,2242.6,0,2026-02-09,320.37,Silver,0.84,false,false,false,false,Spa,4
GST-00655,Morgan,Sutton,morgan.sutton54@gmail.com,(282) 846-9601,37,Cape Fear Inn,2025-08-17,true,true,false,false,959.7,1027.19,1,2026-04-15,342.4,Silver,0.485,true,false,false,false,Lodging,4
GST-00656,Justice,Foster,justice.foster55@gmail.com,(247) 986-2027,32,Carolina Beach Tavern,2024-05-17,true,true,false,false,632.21,1191.23,0,2025-11-24,119.12,Silver,0.99,false,false,false,false,Dining,2
GST-00657,Parker,Rivera,parker.rivera56@outlook.com,(251) 496-5582,53,Holden Beach Pavilion,2024-09-17,true,true,true,false,6466.88,12472.39,2,2026-04-21,519.68,Platinum,0.43,false,false,false,false,Events,6
GST-00658,River,Reed,river.reed57@yahoo.com,(414) 697-8299,25,Southport Waterfront Lodge,2026-03-17,false,true,true,false,1812.95,3713.65,0,2026-01-25,412.63,Gold,0.84,false,false,false,true,Spa,3
GST-00659,Jules,Reed,jules.reed58@outlook.com,(678) 726-6516,56,Wrightsville Beach Resort,2025-08-17,true,true,false,true,777.59,2374.65,1,2026-02-17,237.47,Silver,0.803,true,false,false,false,Dining,6
GST-00660,Jordan,Vargas,jordan.vargas59@yahoo.com,(908) 823-5038,61,Bald Head Island Club,2024-10-17,true,true,true,true,32050.39,67087.49,12,2026-04-26,379.03,Platinum,0.098,false,false,false,true,Lodging,8
GST-00661,Ari,Hawthorne,ari.hawthorne60@icloud.com,(371) 952-9086,31,Carolina Beach Tavern,2025-12-17,false,true,true,false,1398.74,4007.33,3,2026-04-18,148.42,Gold,0.444,false,false,false,false,Dining,4
GST-00662,Emerson,Reed,emerson.reed61@yahoo.com,(587) 570-9678,21,Wrightsville Beach Resort,2025-11-17,true,true,true,true,656.48,3066.88,1,2026-04-11,306.69,Silver,0.518,true,true,false,false,Lodging,6
GST-00663,Quinn,Rhodes,quinn.rhodes62@icloud.com,(948) 674-9496,37,Wrightsville Beach Resort,2023-12-17,true,false,true,true,2756.94,4335.27,3,2026-04-22,394.12,Gold,0.327,false,false,true,false,Lodging,8
GST-00664,Sloan,Cole,sloan.cole63@proton.me,(728) 479-3192,38,Carolina Beach Tavern,2026-02-17,true,true,false,false,206.9,1180.05,0,2025-10-25,168.58,Silver,0.99,false,false,false,false,Dining,3
GST-00665,Hayden,Rhodes,hayden.rhodes64@outlook.com,(761) 684-9903,39,Holden Beach Pavilion,2025-09-17,false,true,false,false,783.74,2569.98,0,2025-08-15,514,Silver,0.95,false,false,false,false,Events,3
GST-00666,Lennon,Brooks,lennon.brooks65@icloud.com,(301) 355-4763,49,Wrightsville Beach Resort,2024-10-17,true,false,true,false,720.29,2279.8,0,2025-11-01,569.95,Silver,0.88,false,false,false,false,Lodging,6
GST-00667,River,Patel,river.patel66@icloud.com,(698) 534-9557,62,Wrightsville Beach Resort,2026-05-17,false,true,false,false,0,0,0,,0,Silver,0.5,false,false,false,false,,0
GST-00668,Finley,Whitaker,finley.whitaker67@yahoo.com,(966) 312-1437,55,Wrightsville Beach Resort,2025-04-17,true,true,false,true,2500.95,2789.96,2,2026-03-18,348.75,Gold,0.587,false,false,false,false,Lodging,6
GST-00669,Parker,Vargas,parker.vargas68@icloud.com,(730) 910-3242,48,Cape Fear Inn,2024-08-17,true,true,true,true,386.04,580.82,0,2025-12-03,290.41,Silver,0.86,false,false,false,false,Spa,3
GST-00670,Lennon,Garcia,lennon.garcia69@proton.me,(691) 635-4263,59,Oak Island Pier House,2025-08-17,true,false,false,false,1916.81,3423.93,1,2026-02-25,570.65,Gold,0.743,false,false,false,false,Lodging,3
GST-00671,Taylor,Cole,taylor.cole70@gmail.com,(923) 418-1462,46,Cape Fear Inn,2024-06-17,false,true,false,false,1300.36,3193.77,2,2026-04-01,354.86,Gold,0.495,false,false,false,false,Lodging,7
GST-00672,Taylor,Hayes,taylor.hayes71@yahoo.com,(339) 786-7819,32,Kure Beach Grill,2025-12-17,false,false,true,false,1208.63,2413.07,0,2025-11-21,201.09,Gold,0.92,false,false,false,false,Dining,3
GST-00673,Phoenix,Nguyen,phoenix.nguyen72@proton.me,(833) 711-7977,43,Carolina Beach Tavern,2026-03-17,false,false,false,false,1055.56,1648.11,0,2025-12-09,149.83,Gold,0.99,false,false,false,false,Dining,2
GST-00674,Briar,Patel,briar.patel73@proton.me,(346) 377-2907,39,Bald Head Island Club,2024-12-17,true,true,false,true,6699.34,10254.62,4,2026-04-10,394.41,Platinum,0.296,false,false,false,true,Lodging,6
GST-00675,Phoenix,Bishop,phoenix.bishop74@yahoo.com,(822) 684-2991,47,Bald Head Island Club,2025-12-17,true,true,true,false,3433.32,4820.18,1,2026-04-14,401.68,Platinum,0.456,false,false,false,true,Lodging,6
GST-00676,Finley,Nguyen,finley.nguyen75@icloud.com,(796) 857-7214,37,Wrightsville Beach Resort,2025-07-17,true,true,false,true,1047.37,1759.14,0,2025-12-17,439.78,Gold,0.88,false,false,false,false,Lodging,6
GST-00677,Eden,Nguyen,eden.nguyen76@gmail.com,(353) 727-7684,51,Carolina Beach Tavern,2025-03-17,true,true,true,false,380.15,1073.88,1,2026-03-26,134.24,Silver,0.769,false,false,false,false,Dining,3
GST-00678,Blake,Knox,blake.knox77@yahoo.com,(450) 747-1409,42,Oak Island Pier House,2025-10-17,true,true,true,false,1383.19,2874.94,1,2026-02-17,479.16,Gold,0.785,false,false,false,false,Lodging,6
GST-00679,Jules,Larsson,jules.larsson78@icloud.com,(669) 238-1227,53,Bald Head Island Club,2023-12-17,true,true,true,false,2791.89,7611.34,0,2026-01-13,345.97,Gold,0.8,false,false,true,true,Lodging,7
GST-00680,Reese,Young,reese.young79@outlook.com,(646) 577-5958,61,Wrightsville Beach Resort,2024-10-17,true,false,true,false,4133.42,7495.45,5,2026-04-16,394.5,Platinum,0.227,false,false,false,false,Lodging,8
GST-00681,Blake,Nguyen,blake.nguyen80@yahoo.com,(740) 451-1399,56,Cape Fear Inn,2025-04-17,true,true,true,false,714.19,714.19,0,2026-02-13,357.1,Silver,0.86,false,false,false,false,Lodging,3
GST-00682,Reese,Walsh,reese.walsh81@proton.me,(337) 495-9679,40,Bald Head Island Club,2024-03-17,false,true,false,true,496.61,1149.75,0,2025-10-03,287.44,Silver,0.8,false,false,false,false,Spa,4
GST-00683,Briar,Carter,briar.carter82@yahoo.com,(639) 343-4132,77,Wrightsville Beach Resort,2024-07-17,false,true,false,true,4328.97,9534.74,1,2026-03-20,433.4,Platinum,0.637,false,false,false,false,Lodging,8
GST-00684,Indigo,Rivera,indigo.rivera83@yahoo.com,(930) 909-9888,21,Wrightsville Beach Resort,2025-09-17,false,true,false,true,801.57,2259.89,0,2025-10-26,282.49,Silver,0.88,false,true,false,false,Lodging,7
GST-00685,Taylor,Wright,taylor.wright84@outlook.com,(245) 462-7970,21,Holden Beach Pavilion,2025-05-17,true,false,true,true,0,0,0,,0,Silver,0.5,false,false,false,false,,0
GST-00686,Finley,Bell,finley.bell85@proton.me,(607) 645-1033,40,Bald Head Island Club,2025-12-17,true,true,false,true,4596.48,10461.08,1,2026-03-04,373.61,Platinum,0.657,false,false,false,true,Lodging,7
GST-00687,Morgan,Park,morgan.park86@proton.me,(693) 854-3023,50,Brunswick Harbor Hotel,2026-04-17,true,true,false,true,3409.29,6738.34,2,2026-03-26,354.65,Platinum,0.538,false,false,false,false,Lodging,8
GST-00688,Finley,Carter,finley.carter87@gmail.com,(970) 350-7645,35,Wrightsville Beach Resort,2026-05-17,true,true,false,false,3299.79,5857.07,1,2026-02-16,390.47,Platinum,0.809,false,false,false,false,Lodging,7
GST-00689,Harper,Bishop,harper.bishop88@proton.me,(421) 346-7372,44,Kure Beach Grill,2025-07-17,true,false,true,false,971.87,1890.44,1,2026-02-21,171.86,Silver,0.817,false,false,false,false,Dining,3
GST-00690,Indigo,Hawthorne,indigo.hawthorne89@proton.me,(531) 910-4618,21,Carolina Beach Tavern,2026-04-17,true,false,false,false,3189.95,7833.13,1,2026-02-17,163.19,Platinum,0.99,false,false,false,false,Dining,3
GST-00691,Ari,Vargas,ari.vargas90@yahoo.com,(821) 432-6842,35,Oak Island Pier House,2025-11-17,true,true,true,false,0,466.85,0,2025-01-16,155.62,Silver,0.86,false,false,false,false,Room Service,3
GST-00692,Justice,Carter,justice.carter91@proton.me,(814) 951-1357,39,Wrightsville Beach Resort,2024-08-17,false,true,false,true,796.21,2562.13,0,2025-10-05,512.43,Silver,0.88,false,true,false,false,Lodging,5
GST-00693,Lennon,Mitchell,lennon.mitchell92@outlook.com,(487) 804-8060,28,Oak Island Pier House,2024-09-17,true,true,true,false,1264.64,2691.31,0,2025-10-25,448.55,Gold,0.86,false,false,false,false,Lodging,3
GST-00694,Sage,Larsson,sage.larsson93@gmail.com,(984) 805-2013,57,Holden Beach Pavilion,2025-10-17,true,true,false,false,206.72,268.06,0,2025-12-04,134.03,Silver,0.95,false,false,false,false,Activities,2
GST-00695,Rowan,Lee,rowan.lee94@outlook.com,(770) 700-6278,72,Holden Beach Pavilion,2025-10-17,true,true,true,true,5723.31,8484.6,1,2026-02-18,446.56,Platinum,0.861,false,false,false,false,Events,6
GST-00696,Wren,Collins,wren.collins95@yahoo.com,(361) 836-9597,23,Oak Island Pier House,2025-06-17,true,true,true,true,1327.51,4042.99,1,2026-03-05,505.37,Gold,0.701,false,false,false,false,Lodging,8
GST-00697,Blake,Simmons,blake.simmons96@gmail.com,(673) 601-3355,27,Carolina Beach Tavern,2024-04-17,true,false,false,true,494.18,1358.99,1,2026-04-16,151,Silver,0.625,false,true,false,false,Dining,2
GST-00698,Skyler,Knox,skyler.knox97@outlook.com,(839) 441-3958,47,Wrightsville Beach Resort,2024-05-17,true,true,false,true,3611.06,7352.99,1,2026-03-04,319.7,Platinum,0.723,false,false,false,false,Lodging,7
GST-00699,Phoenix,Carter,phoenix.carter98@icloud.com,(949) 266-1838,26,Carolina Beach Tavern,2025-09-17,true,true,true,false,1427.54,3166.18,2,2026-04-11,186.25,Gold,0.576,false,false,false,false,Dining,2
GST-00700,Riley,Lee,riley.lee99@icloud.com,(396) 757-1000,36,Holden Beach Pavilion,2024-02-17,false,true,false,true,817.26,890.31,0,2026-02-10,296.77,Silver,0.95,false,false,false,false,Events,2
GST-00701,Rowan,Simmons,rowan.simmons0@proton.me,(724) 631-9005,27,Carolina Beach Tavern,2023-11-17,false,true,false,false,473.1,1011.12,0,2025-10-26,168.52,Silver,0.99,false,false,false,false,Dining,2
GST-00702,Harper,Garcia,harper.garcia1@gmail.com,(277) 982-3015,35,Kure Beach Grill,2025-09-17,true,true,false,false,469.03,1263.44,0,2025-12-20,140.38,Silver,0.92,false,false,false,false,Bar,3
GST-00703,Cameron,Reed,cameron.reed2@outlook.com,(957) 405-2715,21,Carolina Beach Tavern,2026-05-17,true,true,true,false,5104.51,10747.91,2,2026-04-10,167.94,Platinum,0.582,false,true,false,false,Dining,3
GST-00704,Phoenix,Park,phoenix.park3@outlook.com,(449) 774-2045,41,Wrightsville Beach Resort,2025-09-17,true,true,true,true,15633.26,28510.28,17,2026-04-27,370.26,Platinum,0.102,false,false,false,false,Lodging,8
GST-00705,Parker,Nguyen,parker.nguyen4@proton.me,(910) 722-5286,49,Bald Head Island Club,2025-02-17,true,true,false,false,1507.27,4969.21,0,2026-01-03,248.46,Gold,0.8,false,false,false,false,Lodging,6
